Datetime [UTC+10.00],Baro [m],Earth tides [m**2/s**2],Smith [m],Smith_corrected [m]
16/01/2016 23:15:00,10.1348,,85.641,85.6519
16/01/2016 23:30:00,10.1368,,85.64,85.6529
16/01/2016 23:45:00,10.1385,,85.639,85.6536
17/01/2016 00:00:00,10.1401,,85.638,85.6542
17/01/2016 00:15:00,10.1417,,85.636,85.6541
17/01/2016 00:30:00,10.1432,,85.636,85.6553
17/01/2016 00:45:00,10.1446,,85.634,85.655
17/01/2016 01:00:00,10.1458,,85.634,85.6557
17/01/2016 01:15:00,10.1468,,85.634,85.6571
17/01/2016 01:30:00,10.148,,85.632,85.6558
17/01/2016 01:45:00,10.1501,,85.633,85.6577
17/01/2016 02:00:00,10.152,,85.633,85.6581
17/01/2016 02:15:00,10.1529,,85.633,85.658
17/01/2016 02:30:00,10.1533,,85.632,85.6567
17/01/2016 02:45:00,10.1532,,85.631,85.6553
17/01/2016 03:00:00,10.1528,,85.632,85.6561
17/01/2016 03:15:00,10.1527,,85.632,85.655
17/01/2016 03:30:00,10.1524,,85.633,85.6554
17/01/2016 03:45:00,10.152,,85.635,85.6564
17/01/2016 04:00:00,10.151,,85.638,85.6579
17/01/2016 04:15:00,10.1491,,85.639,85.6574
17/01/2016 04:30:00,10.1465,,85.64,85.6564
17/01/2016 04:45:00,10.143,,85.642,85.6562
17/01/2016 05:00:00,10.1395,,85.643,85.6551
17/01/2016 05:15:00,10.1369,,85.646,85.6561
17/01/2016 05:30:00,10.1347,,85.649,85.6567
17/01/2016 05:45:00,10.1328,,85.652,85.6572
17/01/2016 06:00:00,10.1306,,85.654,85.6567
17/01/2016 06:15:00,10.127,,85.655,85.6555
17/01/2016 06:30:00,10.1231,,85.657,85.6548
17/01/2016 06:45:00,10.12,,85.66,85.6557
17/01/2016 07:00:00,10.1173,,85.665,85.6583
17/01/2016 07:15:00,10.115,,85.664,85.655
17/01/2016 07:30:00,10.1128,,85.666,85.6551
17/01/2016 07:45:00,10.11,,85.668,85.6552
17/01/2016 08:00:00,10.1072,,85.67,85.6551
17/01/2016 08:15:00,10.1048,,85.673,85.6569
17/01/2016 08:30:00,10.1024,,85.673,85.6556
17/01/2016 08:45:00,10.0998,,85.673,85.6547
17/01/2016 09:00:00,10.0973,,85.675,85.6559
17/01/2016 09:15:00,10.0955,,85.675,85.655
17/01/2016 09:30:00,10.094,,85.675,85.6546
17/01/2016 09:45:00,10.0928,,85.675,85.6543
17/01/2016 10:00:00,10.092,,85.678,85.6572
17/01/2016 10:15:00,10.092,,85.679,85.6585
17/01/2016 10:30:00,10.0918,,85.679,85.659
17/01/2016 10:45:00,10.0899,,85.678,85.6579
17/01/2016 11:00:00,10.0879,,85.678,85.6586
17/01/2016 11:15:00,10.0869,,85.677,85.6584
17/01/2016 11:30:00,10.0865,,85.676,85.6584
17/01/2016 11:45:00,10.0869,,85.675,85.6586
17/01/2016 12:00:00,10.0875,,85.674,85.6588
17/01/2016 12:15:00,10.0878,,85.674,85.6603
17/01/2016 12:30:00,10.0884,,85.672,85.6594
17/01/2016 12:45:00,10.0897,,85.67,85.6591
17/01/2016 13:00:00,10.0912,,85.669,85.6594
17/01/2016 13:15:00,10.0927,,85.667,85.6589
17/01/2016 13:30:00,10.0944,,85.666,85.6593
17/01/2016 13:45:00,10.0967,,85.665,85.6601
17/01/2016 14:00:00,10.0992,,85.664,85.6603
17/01/2016 14:15:00,10.1014,,85.664,85.6615
17/01/2016 14:30:00,10.1035,,85.663,85.6614
17/01/2016 14:45:00,10.1054,,85.664,85.6636
17/01/2016 15:00:00,10.1069,,85.662,85.6628
17/01/2016 15:15:00,10.1079,,85.662,85.6635
17/01/2016 15:30:00,10.1087,,85.661,85.6632
17/01/2016 15:45:00,10.1101,,85.662,85.6647
17/01/2016 16:00:00,10.1113,,85.662,85.6648
17/01/2016 16:15:00,10.1118,,85.662,85.6651
17/01/2016 16:30:00,10.1121,,85.66,85.663
17/01/2016 16:45:00,10.1128,,85.661,85.6635
17/01/2016 17:00:00,10.1138,,85.662,85.6644
17/01/2016 17:15:00,10.1154,,85.662,85.6637
17/01/2016 17:30:00,10.1167,,85.663,85.664
17/01/2016 17:45:00,10.1168,,85.664,85.6638
17/01/2016 18:00:00,10.1166,,85.666,85.6648
17/01/2016 18:15:00,10.1168,,85.666,85.6637
17/01/2016 18:30:00,10.1166,,85.667,85.664
17/01/2016 18:45:00,10.1151,,85.668,85.6637
17/01/2016 19:00:00,10.1134,,85.671,85.6656
17/01/2016 19:15:00,10.1129,,85.672,85.6659
17/01/2016 19:30:00,10.1124,,85.673,85.6662
17/01/2016 19:45:00,10.1107,,85.673,85.666
17/01/2016 20:00:00,10.1089,,85.673,85.6653
17/01/2016 20:15:00,10.1075,,85.672,85.6645
17/01/2016 20:30:00,10.1066,,85.673,85.6656
17/01/2016 20:45:00,10.1068,,85.673,85.6666
17/01/2016 21:00:00,10.1075,,85.672,85.6662
17/01/2016 21:15:00,10.1083,,85.673,85.668
17/01/2016 21:30:00,10.109,,85.672,85.6678
17/01/2016 21:45:00,10.1092,,85.671,85.6676
17/01/2016 22:00:00,10.1094,,85.671,85.6689
17/01/2016 22:15:00,10.11,,85.67,85.6693
17/01/2016 22:30:00,10.1105,,85.669,85.6699
17/01/2016 22:45:00,10.1102,,85.665,85.6671
17/01/2016 23:00:00,10.1104,,85.661,85.6649
17/01/2016 23:15:00,10.1125,,85.658,85.6636
17/01/2016 23:30:00,10.1154,,85.658,85.6654
17/01/2016 23:45:00,10.1186,,85.656,85.6653
18/01/2016 00:00:00,10.1216,,85.656,85.667
18/01/2016 00:15:00,10.1231,,85.654,85.6668
18/01/2016 00:30:00,10.1245,,85.652,85.6665
18/01/2016 00:45:00,10.1268,,85.652,85.6681
18/01/2016 01:00:00,10.1292,,85.649,85.6666
18/01/2016 01:15:00,10.1309,,85.647,85.6657
18/01/2016 01:30:00,10.1324,,85.646,85.6653
18/01/2016 01:45:00,10.1342,,85.647,85.6672
18/01/2016 02:00:00,10.1357,,85.647,85.6675
18/01/2016 02:15:00,10.1365,,85.65,85.671
18/01/2016 02:30:00,10.137,,85.65,85.671
18/01/2016 02:45:00,10.1377,,85.652,85.6731
18/01/2016 03:00:00,10.1375,,85.652,85.6726
18/01/2016 03:15:00,10.135,,85.653,85.6727
18/01/2016 03:30:00,10.1318,,85.656,85.6742
18/01/2016 03:45:00,10.1296,,85.658,85.6747
18/01/2016 04:00:00,10.1274,,85.661,85.6755
18/01/2016 04:15:00,10.1246,,85.66,85.673
18/01/2016 04:30:00,10.1215,,85.663,85.674
18/01/2016 04:45:00,10.118,,85.666,85.6747
18/01/2016 05:00:00,10.1146,,85.669,85.6755
18/01/2016 05:15:00,10.1121,,85.671,85.675
18/01/2016 05:30:00,10.1095,,85.673,85.6745
18/01/2016 05:45:00,10.1057,,85.676,85.6748
18/01/2016 06:00:00,10.1017,,85.677,85.6733
18/01/2016 06:15:00,10.0984,,85.68,85.6733
18/01/2016 06:30:00,10.0954,,85.683,85.674
18/01/2016 06:45:00,10.0926,,85.687,85.6751
18/01/2016 07:00:00,10.0897,,85.69,85.6756
18/01/2016 07:15:00,10.0864,,85.691,85.6744
18/01/2016 07:30:00,10.0832,,85.694,85.6752
18/01/2016 07:45:00,10.0808,,85.697,85.6765
18/01/2016 08:00:00,10.0783,,85.699,85.6768
18/01/2016 08:15:00,10.0751,,85.702,85.6779
18/01/2016 08:30:00,10.0716,,85.706,85.6803
18/01/2016 08:45:00,10.0678,,85.706,85.6792
18/01/2016 09:00:00,10.0642,,85.709,85.6811
18/01/2016 09:15:00,10.0616,,85.712,85.6835
18/01/2016 09:30:00,10.0592,,85.713,85.6837
18/01/2016 09:45:00,10.0562,,85.714,85.6839
18/01/2016 10:00:00,10.0532,,85.715,85.6844
18/01/2016 10:15:00,10.0507,,85.715,85.6839
18/01/2016 10:30:00,10.0485,,85.715,85.6837
18/01/2016 10:45:00,10.0469,,85.716,85.6847
18/01/2016 11:00:00,10.0457,,85.714,85.6828
18/01/2016 11:15:00,10.0449,,85.713,85.6821
18/01/2016 11:30:00,10.0445,,85.713,85.6825
18/01/2016 11:45:00,10.045,,85.713,85.683
18/01/2016 12:00:00,10.0456,,85.711,85.6818
18/01/2016 12:15:00,10.0457,,85.709,85.6806
18/01/2016 12:30:00,10.046,,85.707,85.6795
18/01/2016 12:45:00,10.0473,,85.706,85.6796
18/01/2016 13:00:00,10.049,,85.705,85.6801
18/01/2016 13:15:00,10.0508,,85.704,85.6803
18/01/2016 13:30:00,10.0526,,85.703,85.6804
18/01/2016 13:45:00,10.0539,,85.702,85.6806
18/01/2016 14:00:00,10.0553,,85.7,85.68
18/01/2016 14:15:00,10.057,,85.7,85.6813
18/01/2016 14:30:00,10.059,,85.699,85.6821
18/01/2016 14:45:00,10.0617,,85.698,85.6823
18/01/2016 15:00:00,10.0642,,85.697,85.6821
18/01/2016 15:15:00,10.065,,85.697,85.6827
18/01/2016 15:30:00,10.0656,,85.698,85.684
18/01/2016 15:45:00,10.0679,,85.698,85.6846
18/01/2016 16:00:00,10.07,,85.697,85.6836
18/01/2016 16:15:00,10.0698,,85.698,85.6845
18/01/2016 16:30:00,10.0693,,85.696,85.6816
18/01/2016 16:45:00,10.0701,,85.695,85.6805
18/01/2016 17:00:00,10.0714,,85.695,85.6797
18/01/2016 17:15:00,10.0731,,85.696,85.68
18/01/2016 17:30:00,10.0748,,85.697,85.6797
18/01/2016 17:45:00,10.076,,85.698,85.6797
18/01/2016 18:00:00,10.0766,,85.7,85.6804
18/01/2016 18:15:00,10.0765,,85.7,85.679
18/01/2016 18:30:00,10.0757,,85.703,85.6808
18/01/2016 18:45:00,10.0743,,85.705,85.6812
18/01/2016 19:00:00,10.0726,,85.706,85.681
18/01/2016 19:15:00,10.0708,,85.709,85.6831
18/01/2016 19:30:00,10.0692,,85.709,85.6826
18/01/2016 19:45:00,10.0679,,85.708,85.6811
18/01/2016 20:00:00,10.067,,85.709,85.6819
18/01/2016 20:15:00,10.067,,85.711,85.6834
18/01/2016 20:30:00,10.0671,,85.712,85.6845
18/01/2016 20:45:00,10.067,,85.713,85.6859
18/01/2016 21:00:00,10.0665,,85.714,85.6874
18/01/2016 21:15:00,10.0651,,85.711,85.685
18/01/2016 21:30:00,10.0638,,85.708,85.6823
18/01/2016 21:45:00,10.0638,,85.707,85.6821
18/01/2016 22:00:00,10.0648,,85.707,85.6828
18/01/2016 22:15:00,10.0672,,85.706,85.6832
18/01/2016 22:30:00,10.0699,,85.705,85.684
18/01/2016 22:45:00,10.0721,,85.703,85.6837
18/01/2016 23:00:00,10.0739,,85.701,85.6834
18/01/2016 23:15:00,10.0748,,85.699,85.6833
18/01/2016 23:30:00,10.0759,,85.696,85.682
18/01/2016 23:45:00,10.0785,,85.695,85.6831
19/01/2016 00:00:00,10.0812,,85.692,85.6827
19/01/2016 00:15:00,10.0828,,85.689,85.6813
19/01/2016 00:30:00,10.0844,,85.686,85.6801
19/01/2016 00:45:00,10.0866,,85.683,85.6785
19/01/2016 01:00:00,10.0894,,85.683,85.68
19/01/2016 01:15:00,10.0934,,85.683,85.6818
19/01/2016 01:30:00,10.097,,85.683,85.6833
19/01/2016 01:45:00,10.0982,,85.682,85.683
19/01/2016 02:00:00,10.0984,,85.683,85.6845
19/01/2016 02:15:00,10.0984,,85.682,85.6838
19/01/2016 02:30:00,10.0979,,85.681,85.6825
19/01/2016 02:45:00,10.0966,,85.682,85.6835
19/01/2016 03:00:00,10.0952,,85.685,85.6852
19/01/2016 03:15:00,10.095,,85.685,85.6847
19/01/2016 03:30:00,10.0945,,85.688,85.6865
19/01/2016 03:45:00,10.0922,,85.688,85.6849
19/01/2016 04:00:00,10.0894,,85.689,85.684
19/01/2016 04:15:00,10.0871,,85.658,85.6516
19/01/2016 04:30:00,10.0849,,85.653,85.6444
19/01/2016 04:45:00,10.0832,,85.655,85.6447
19/01/2016 05:00:00,10.0813,,85.655,85.6428
19/01/2016 05:15:00,10.0787,,85.655,85.6402
19/01/2016 05:30:00,10.0759,,85.657,85.6398
19/01/2016 05:45:00,10.0731,,85.658,85.6383
19/01/2016 06:00:00,10.0704,,85.661,85.6388
19/01/2016 06:15:00,10.0683,,85.662,85.6379
19/01/2016 06:30:00,10.0661,,85.668,85.6421
19/01/2016 06:45:00,10.0632,,85.669,85.6407
19/01/2016 07:00:00,10.0601,,85.671,85.6406
19/01/2016 07:15:00,10.0573,,85.673,85.6407
19/01/2016 07:30:00,10.0543,,85.674,85.6395
19/01/2016 07:45:00,10.0503,,85.675,85.6387
19/01/2016 08:00:00,10.0465,,85.676,85.6382
19/01/2016 08:15:00,10.0444,,85.677,85.6376
19/01/2016 08:30:00,10.0427,,85.679,85.6385
19/01/2016 08:45:00,10.0401,,85.679,85.6372
19/01/2016 09:00:00,10.0376,,85.682,85.6388
19/01/2016 09:15:00,10.0359,,85.683,85.6389
19/01/2016 09:30:00,10.0341,,85.684,85.6392
19/01/2016 09:45:00,10.0314,,85.684,85.6382
19/01/2016 10:00:00,10.0288,,85.684,85.6376
19/01/2016 10:15:00,10.0276,,85.686,85.6394
19/01/2016 10:30:00,10.0268,,85.684,85.6375
19/01/2016 10:45:00,10.026,,85.682,85.6355
19/01/2016 11:00:00,10.0254,,85.679,85.6326
19/01/2016 11:15:00,10.0248,,85.679,85.6333
19/01/2016 11:30:00,10.0248,,85.676,85.631
19/01/2016 11:45:00,10.0261,,85.667,85.6232
19/01/2016 12:00:00,10.028,,85.665,85.6224
19/01/2016 12:15:00,10.0298,,85.661,85.6199
19/01/2016 12:30:00,10.0329,,85.658,85.6184
19/01/2016 12:45:00,10.0395,,85.655,85.6179
19/01/2016 13:00:00,10.0468,,85.655,85.6205
19/01/2016 13:15:00,10.0525,,85.646,85.6141
19/01/2016 13:30:00,10.0571,,85.644,85.6145
19/01/2016 13:45:00,10.0602,,85.647,85.6194
19/01/2016 14:00:00,10.063,,85.644,85.6185
19/01/2016 14:15:00,10.0671,,85.643,85.6195
19/01/2016 14:30:00,10.071,,85.638,85.617
19/01/2016 14:45:00,10.0731,,85.636,85.6168
19/01/2016 15:00:00,10.0747,,85.636,85.6185
19/01/2016 15:15:00,10.0768,,85.629,85.6132
19/01/2016 15:30:00,10.0792,,85.628,85.6132
19/01/2016 15:45:00,10.0819,,85.628,85.6143
19/01/2016 16:00:00,10.0846,,85.632,85.6189
19/01/2016 16:15:00,10.0876,,85.632,85.6195
19/01/2016 16:30:00,10.0896,,85.636,85.6238
19/01/2016 16:45:00,10.0893,,85.638,85.6252
19/01/2016 17:00:00,10.0878,,85.676,85.6618
19/01/2016 17:15:00,10.0851,,85.679,85.6638
19/01/2016 17:30:00,10.0828,,85.679,85.6621
19/01/2016 17:45:00,10.083,,85.682,85.6644
19/01/2016 18:00:00,10.0837,,85.681,85.6627
19/01/2016 18:15:00,10.0833,,85.679,85.6595
19/01/2016 18:30:00,10.0827,,85.679,85.6586
19/01/2016 18:45:00,10.0824,,85.683,85.6619
19/01/2016 19:00:00,10.0826,,85.684,85.6618
19/01/2016 19:15:00,10.0841,,85.687,85.6646
19/01/2016 19:30:00,10.0851,,85.691,85.6686
19/01/2016 19:45:00,10.0838,,85.69,85.6672
19/01/2016 20:00:00,10.0816,,85.689,85.6666
19/01/2016 20:15:00,10.0791,,85.69,85.6676
19/01/2016 20:30:00,10.0773,,85.69,85.6675
19/01/2016 20:45:00,10.0779,,85.688,85.6668
19/01/2016 21:00:00,10.079,,85.69,85.6701
19/01/2016 21:15:00,10.079,,85.691,85.6724
19/01/2016 21:30:00,10.0786,,85.692,85.6752
19/01/2016 21:45:00,10.078,,85.692,85.6766
19/01/2016 22:00:00,10.0774,,85.691,85.6771
19/01/2016 22:15:00,10.077,,85.692,85.6801
19/01/2016 22:30:00,10.0769,,85.689,85.6785
19/01/2016 22:45:00,10.0774,,85.687,85.6785
19/01/2016 23:00:00,10.0784,,85.685,85.6783
19/01/2016 23:15:00,10.0805,,85.687,85.6817
19/01/2016 23:30:00,10.0827,,85.686,85.6822
19/01/2016 23:45:00,10.0844,,85.685,85.683
20/01/2016 00:00:00,10.0856,,85.685,85.6843
20/01/2016 00:15:00,10.086,,85.679,85.6798
20/01/2016 00:30:00,10.0861,,85.673,85.6758
20/01/2016 00:45:00,10.0859,,85.67,85.6739
20/01/2016 01:00:00,10.0872,,85.665,85.6704
20/01/2016 01:15:00,10.0932,,85.664,85.671
20/01/2016 01:30:00,10.1001,,85.664,85.6726
20/01/2016 01:45:00,10.1049,,85.663,85.6729
20/01/2016 02:00:00,10.1081,,85.664,85.6752
20/01/2016 02:15:00,10.1086,,85.664,85.675
20/01/2016 02:30:00,10.1079,,85.663,85.6739
20/01/2016 02:45:00,10.1068,,85.662,85.6727
20/01/2016 03:00:00,10.106,,85.663,85.6738
20/01/2016 03:15:00,10.1072,,85.663,85.6742
20/01/2016 03:30:00,10.1083,,85.663,85.6745
20/01/2016 03:45:00,10.1075,,85.662,85.6734
20/01/2016 04:00:00,10.1061,,85.663,85.6733
20/01/2016 04:15:00,10.1052,,85.666,85.6757
20/01/2016 04:30:00,10.1041,,85.666,85.6737
20/01/2016 04:45:00,10.1023,,85.668,85.6743
20/01/2016 05:00:00,10.1005,,85.668,85.6727
20/01/2016 05:15:00,10.0993,,85.671,85.6738
20/01/2016 05:30:00,10.0983,,85.67,85.6708
20/01/2016 05:45:00,10.0971,,85.672,85.6709
20/01/2016 06:00:00,10.0958,,85.673,85.6687
20/01/2016 06:15:00,10.0943,,85.674,85.6674
20/01/2016 06:30:00,10.0928,,85.678,85.6692
20/01/2016 06:45:00,10.0917,,85.68,85.669
20/01/2016 07:00:00,10.0902,,85.683,85.6706
20/01/2016 07:15:00,10.0874,,85.684,85.6692
20/01/2016 07:30:00,10.0843,,85.686,85.669
20/01/2016 07:45:00,10.0817,,85.688,85.6694
20/01/2016 08:00:00,10.0793,,85.689,85.6681
20/01/2016 08:15:00,10.0774,,85.694,85.6718
20/01/2016 08:30:00,10.0754,,85.697,85.6735
20/01/2016 08:45:00,10.0732,,85.699,85.6741
20/01/2016 09:00:00,10.0704,,85.702,85.6764
20/01/2016 09:15:00,10.0665,,85.704,85.6774
20/01/2016 09:30:00,10.0624,,85.705,85.6772
20/01/2016 09:45:00,10.059,,85.707,85.678
20/01/2016 10:00:00,10.0561,,85.709,85.6797
20/01/2016 10:15:00,10.0545,,85.71,85.6807
20/01/2016 10:30:00,10.0529,,85.708,85.6791
20/01/2016 10:45:00,10.0496,,85.71,85.6815
20/01/2016 11:00:00,10.0468,,85.71,85.6814
20/01/2016 11:15:00,10.0472,,85.709,85.6813
20/01/2016 11:30:00,10.048,,85.708,85.6814
20/01/2016 11:45:00,10.0464,,85.707,85.681
20/01/2016 12:00:00,10.0453,,85.705,85.6799
20/01/2016 12:15:00,10.0473,,85.706,85.6825
20/01/2016 12:30:00,10.0502,,85.708,85.6863
20/01/2016 12:45:00,10.0524,,85.706,85.686
20/01/2016 13:00:00,10.0541,,85.703,85.6844
20/01/2016 13:15:00,10.0541,,85.701,85.6838
20/01/2016 13:30:00,10.0543,,85.698,85.6824
20/01/2016 13:45:00,10.0568,,85.696,85.6823
20/01/2016 14:00:00,10.0598,,85.694,85.6823
20/01/2016 14:15:00,10.0621,,85.692,85.6822
20/01/2016 14:30:00,10.0644,,85.687,85.6783
20/01/2016 14:45:00,10.0672,,85.682,85.6743
20/01/2016 15:00:00,10.0705,,85.683,85.6763
20/01/2016 15:15:00,10.0749,,85.685,85.6795
20/01/2016 15:30:00,10.0788,,85.684,85.6791
20/01/2016 15:45:00,10.0801,,85.683,85.6786
20/01/2016 16:00:00,10.0807,,85.686,85.6817
20/01/2016 16:15:00,10.0819,,85.688,85.6838
20/01/2016 16:30:00,10.0828,,85.689,85.6846
20/01/2016 16:45:00,10.0826,,85.691,85.6857
20/01/2016 17:00:00,10.0818,,85.696,85.6894
20/01/2016 17:15:00,10.081,,85.697,85.6889
20/01/2016 17:30:00,10.0796,,85.698,85.6882
20/01/2016 17:45:00,10.0768,,85.703,85.6919
20/01/2016 18:00:00,10.0738,,85.704,85.6919
20/01/2016 18:15:00,10.0721,,85.703,85.6905
20/01/2016 18:30:00,10.0707,,85.706,85.6926
20/01/2016 18:45:00,10.0689,,85.709,85.6944
20/01/2016 19:00:00,10.0672,,85.711,85.6946
20/01/2016 19:15:00,10.0659,,85.711,85.6931
20/01/2016 19:30:00,10.0646,,85.709,85.6895
20/01/2016 19:45:00,10.0625,,85.709,85.6889
20/01/2016 20:00:00,10.0611,,85.713,85.6925
20/01/2016 20:15:00,10.0627,,85.712,85.6921
20/01/2016 20:30:00,10.0645,,85.709,85.6896
20/01/2016 20:45:00,10.0637,,85.712,85.6919
20/01/2016 21:00:00,10.0626,,85.712,85.6916
20/01/2016 21:15:00,10.0635,,85.711,85.6911
20/01/2016 21:30:00,10.0644,,85.711,85.6921
20/01/2016 21:45:00,10.0637,,85.711,85.6928
20/01/2016 22:00:00,10.0629,,85.711,85.6941
20/01/2016 22:15:00,10.0634,,85.713,85.6969
20/01/2016 22:30:00,10.0642,,85.712,85.697
20/01/2016 22:45:00,10.0643,,85.704,85.6904
20/01/2016 23:00:00,10.0644,,85.703,85.6908
20/01/2016 23:15:00,10.0646,,85.702,85.6915
20/01/2016 23:30:00,10.0657,,85.701,85.692
20/01/2016 23:45:00,10.0694,,85.7,85.6931
21/01/2016 00:00:00,10.0731,,85.698,85.6927
21/01/2016 00:15:00,10.0739,,85.696,85.6917
21/01/2016 00:30:00,10.0742,,85.695,85.6916
21/01/2016 00:45:00,10.076,,85.697,85.6946
21/01/2016 01:00:00,10.0779,,85.693,85.6918
21/01/2016 01:15:00,10.0789,,85.695,85.6953
21/01/2016 01:30:00,10.0798,,85.691,85.6919
21/01/2016 01:45:00,10.0815,,85.691,85.6929
21/01/2016 02:00:00,10.0832,,85.688,85.6903
21/01/2016 02:15:00,10.0842,,85.69,85.6917
21/01/2016 02:30:00,10.0845,,85.69,85.6917
21/01/2016 02:45:00,10.0837,,85.689,85.6903
21/01/2016 03:00:00,10.083,,85.688,85.6892
21/01/2016 03:15:00,10.0839,,85.687,85.6882
21/01/2016 03:30:00,10.085,,85.688,85.6891
21/01/2016 03:45:00,10.0856,,85.688,85.6883
21/01/2016 04:00:00,10.0856,,85.69,85.6893
21/01/2016 04:15:00,10.0844,,85.692,85.6903
21/01/2016 04:30:00,10.0824,,85.694,85.6908
21/01/2016 04:45:00,10.0797,,85.69,85.6856
21/01/2016 05:00:00,10.077,,85.694,85.6875
21/01/2016 05:15:00,10.0753,,85.693,85.6846
21/01/2016 05:30:00,10.0742,,85.696,85.6858
21/01/2016 05:45:00,10.0741,,85.697,85.6847
21/01/2016 06:00:00,10.074,,85.701,85.6869
21/01/2016 06:15:00,10.0732,,85.7,85.6842
21/01/2016 06:30:00,10.0714,,85.704,85.6856
21/01/2016 06:45:00,10.0676,,85.707,85.686
21/01/2016 07:00:00,10.0633,,85.711,85.6874
21/01/2016 07:15:00,10.0599,,85.712,85.6857
21/01/2016 07:30:00,10.0568,,85.714,85.6859
21/01/2016 07:45:00,10.0541,,85.711,85.6803
21/01/2016 08:00:00,10.0519,,85.712,85.6791
21/01/2016 08:15:00,10.05,,85.717,85.6821
21/01/2016 08:30:00,10.0488,,85.725,85.6885
21/01/2016 08:45:00,10.0495,,85.713,85.6764
21/01/2016 09:00:00,10.0498,,85.696,85.6587
21/01/2016 09:15:00,10.0441,,85.699,85.6597
21/01/2016 09:30:00,10.0429,,85.707,85.6664
21/01/2016 09:45:00,10.0621,,85.713,85.6743
21/01/2016 10:00:00,10.0797,,85.716,85.6795
21/01/2016 10:15:00,10.0724,,85.717,85.679
21/01/2016 10:30:00,10.0597,,85.72,85.6793
21/01/2016 10:45:00,10.0552,,85.72,85.6802
21/01/2016 11:00:00,10.0526,,85.718,85.6791
21/01/2016 11:15:00,10.05,,85.717,85.6791
21/01/2016 11:30:00,10.0486,,85.717,85.6811
21/01/2016 11:45:00,10.0498,,85.718,85.6833
21/01/2016 12:00:00,10.0513,,85.717,85.6839
21/01/2016 12:15:00,10.0505,,85.714,85.6824
21/01/2016 12:30:00,10.0496,,85.715,85.684
21/01/2016 12:45:00,10.0502,,85.712,85.6839
21/01/2016 13:00:00,10.0513,,85.71,85.6837
21/01/2016 13:15:00,10.0522,,85.708,85.6822
21/01/2016 13:30:00,10.0537,,85.706,85.6828
21/01/2016 13:45:00,10.0563,,85.704,85.6813
21/01/2016 14:00:00,10.0596,,85.702,85.679
21/01/2016 14:15:00,10.0634,,85.701,85.6798
21/01/2016 14:30:00,10.0671,,85.698,85.6772
21/01/2016 14:45:00,10.0702,,85.699,85.6802
21/01/2016 15:00:00,10.0728,,85.699,85.6825
21/01/2016 15:15:00,10.0748,,85.699,85.6825
21/01/2016 15:30:00,10.0761,,85.699,85.6834
21/01/2016 15:45:00,10.0764,,85.697,85.682
21/01/2016 16:00:00,10.0765,,85.695,85.6791
21/01/2016 16:15:00,10.0771,,85.695,85.68
21/01/2016 16:30:00,10.078,,85.691,85.6762
21/01/2016 16:45:00,10.0793,,85.69,85.6747
21/01/2016 17:00:00,10.081,,85.688,85.673
21/01/2016 17:15:00,10.0838,,85.687,85.6718
21/01/2016 17:30:00,10.0865,,85.687,85.6718
21/01/2016 17:45:00,10.088,,85.686,85.6714
21/01/2016 18:00:00,10.089,,85.687,85.6725
21/01/2016 18:15:00,10.0898,,85.687,85.6718
21/01/2016 18:30:00,10.0903,,85.688,85.672
21/01/2016 18:45:00,10.0904,,85.691,85.6748
21/01/2016 19:00:00,10.0901,,85.691,85.6747
21/01/2016 19:15:00,10.0891,,85.691,85.6734
21/01/2016 19:30:00,10.088,,85.691,85.6726
21/01/2016 19:45:00,10.0874,,85.693,85.6743
21/01/2016 20:00:00,10.087,,85.691,85.6719
21/01/2016 20:15:00,10.0867,,85.692,85.6734
21/01/2016 20:30:00,10.0867,,85.691,85.6719
21/01/2016 20:45:00,10.087,,85.691,85.672
21/01/2016 21:00:00,10.0875,,85.69,85.6725
21/01/2016 21:15:00,10.0886,,85.69,85.6741
21/01/2016 21:30:00,10.0895,,85.689,85.6746
21/01/2016 21:45:00,10.089,,85.689,85.6756
21/01/2016 22:00:00,10.0884,,85.688,85.675
21/01/2016 22:15:00,10.0891,,85.687,85.6761
21/01/2016 22:30:00,10.0902,,85.687,85.6782
21/01/2016 22:45:00,10.0911,,85.685,85.6783
21/01/2016 23:00:00,10.0918,,85.68,85.6762
21/01/2016 23:15:00,10.0919,,85.68,85.6772
21/01/2016 23:30:00,10.0927,,85.678,85.6765
21/01/2016 23:45:00,10.0958,,85.678,85.6785
22/01/2016 00:00:00,10.0992,,85.675,85.6766
22/01/2016 00:15:00,10.101,,85.673,85.6773
22/01/2016 00:30:00,10.1025,,85.671,85.6786
22/01/2016 00:45:00,10.1045,,85.67,85.6787
22/01/2016 01:00:00,10.1066,,85.668,85.6778
22/01/2016 01:15:00,10.1086,,85.667,85.678
22/01/2016 01:30:00,10.1104,,85.667,85.6779
22/01/2016 01:45:00,10.112,,85.666,85.6777
22/01/2016 02:00:00,10.1133,,85.665,85.6779
22/01/2016 02:15:00,10.1142,,85.667,85.6812
22/01/2016 02:30:00,10.1147,,85.664,85.6803
22/01/2016 02:45:00,10.1149,,85.666,85.6831
22/01/2016 03:00:00,10.1149,,85.664,85.6814
22/01/2016 03:15:00,10.1145,,85.665,85.6824
22/01/2016 03:30:00,10.1143,,85.665,85.6819
22/01/2016 03:45:00,10.1154,,85.665,85.681
22/01/2016 04:00:00,10.1165,,85.664,85.6782
22/01/2016 04:15:00,10.1162,,85.666,85.6801
22/01/2016 04:30:00,10.1154,,85.665,85.6791
