Datetime [UTC+10.00],Baro [m],Earth tides [m**2/s**2],FG822-2 [m],FG822-2_corrected [m]
14/12/2015 15:45:00,10.091733333333334,,85.71633333333334,85.709
14/12/2015 16:30:00,10.094866666666666,,85.716,85.708
14/12/2015 17:15:00,10.097233333333334,,85.716,85.7073
14/12/2015 18:00:00,10.096733333333333,,85.71733333333333,85.7076
14/12/2015 18:45:00,10.094066666666667,,85.71866666666666,85.7078
14/12/2015 19:30:00,10.0916,,85.71933333333334,85.708
14/12/2015 20:15:00,10.089366666666665,,85.719,85.7077
14/12/2015 21:00:00,10.088766666666666,,85.71766666666667,85.707
14/12/2015 21:45:00,10.090200000000001,,85.71733333333333,85.7082
14/12/2015 22:30:00,10.093633333333335,,85.71533333333332,85.7084
14/12/2015 23:15:00,10.095733333333333,,85.71333333333332,85.7083
15/12/2015 00:00:00,10.0998,,85.712,85.7087
15/12/2015 00:45:00,10.104066666666666,,85.71033333333332,85.7082
15/12/2015 01:30:00,10.1087,,85.70933333333333,85.7077
15/12/2015 02:15:00,10.110133333333334,,85.70833333333333,85.706
15/12/2015 03:00:00,10.107766666666668,,85.709,85.705
15/12/2015 03:45:00,10.1023,,85.71033333333332,85.7035
15/12/2015 04:30:00,10.096766666666667,,85.71266666666668,85.7024
15/12/2015 05:15:00,10.091166666666666,,85.71533333333333,85.7015
15/12/2015 06:00:00,10.0843,,85.71833333333332,85.7008
15/12/2015 06:45:00,10.0769,,85.723,85.7022
15/12/2015 07:30:00,10.070533333333335,,85.72699999999999,85.7035
15/12/2015 08:15:00,10.062733333333334,,85.73200000000001,85.7061
15/12/2015 09:00:00,10.055533333333335,,85.73700000000001,85.7094
15/12/2015 09:45:00,10.049233333333333,,85.74,85.7114
15/12/2015 10:30:00,10.044966666666667,,85.742,85.7135
15/12/2015 11:15:00,10.043166666666666,,85.74166666666667,85.714
15/12/2015 12:00:00,10.044633333333334,,85.74066666666666,85.7146
15/12/2015 12:45:00,10.047433333333334,,85.74,85.7159
15/12/2015 13:30:00,10.053366666666667,,85.73833333333334,85.7164
15/12/2015 14:15:00,10.058466666666668,,85.736,85.7156
